id,name,district,city,enrollment,up_to_date_count,conditional_count,personal_belief_exemption_count,permanent_medical_exemption_count,up_to_date_percent,conditional_percent,personal_belief_exemption_percent,permanent_medical_exemption_percent,type,is_religious,religion,frpm_percent,latitude,longitude
7083660,GREENWOOD SCHOOL,Mill Valley Elementary,MILL VALLEY,18,7,0,11,0,39,0,61,0,PRIVATE,Non-religious,,,37.9071576,-122.5458772
7037427,LYCEE FRANCAIS DE SAN FRANCISCO,Sausalito Marin City,SAUSALITO,29,21,5,2,1,72,17,7,3,PRIVATE,Non-religious,,,37.8681501,-122.5055972
6907307,MARIN CHRISTIAN ACADEMY,Novato Unified,NOVATO,12,11,1,0,0,92,8,0,0,PRIVATE,Religious,Pentecostal,,38.0876779,-122.5639845
6974349,MARIN COUNTRY DAY SCHOOL,Larkspur-Corte Madera,CORTE MADERA,56,45,8,3,0,80,14,5,0,PRIVATE,Non-religious,,,37.9198036,-122.4913655
6905467,MARIN HORIZON SCHOOL,Mill Valley Elementary,MILL VALLEY,24,20,2,2,0,83,8,8,0,PRIVATE,Non-religious,,,37.89644860000001,-122.5434203
6901573,MARIN PRIMARY AND MIDDLE SCHOOL,Larkspur-Corte Madera,LARKSPUR,36,25,6,5,0,69,17,14,0,PRIVATE,Non-religious,,,37.928681,-122.5320593
6988448,MARIN WALDORF SCHOOL,Dixie Elementary,SAN RAFAEL,23,10,5,8,0,43,22,35,0,PRIVATE,Non-religious,,,38.027406,-122.558491
6974430,MOUNT TAMALPAIS SCHOOL,Mill Valley Elementary,MILL VALLEY,26,20,4,2,0,77,15,8,0,PRIVATE,Non-religious,,,37.88873,-122.533638
6138143,"NEW VILLAGE SCHOOL, THE",Sausalito Marin City,SAUSALITO,20,6,4,10,0,30,20,50,0,PRIVATE,Non-religious,,,37.8699074,-122.5058627
6970719,OUR LADY OF LORETTO,Novato Unified School District,NOVATO,17,17,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,38.1094574,-122.5832337
6978084,SAINT HILARY ELEMENTARY,Reed Union Elementary,TIBURON,42,41,0,1,0,98,0,2,0,PRIVATE,Religious,Roman Catholic,,37.8885709,-122.474573
6911184,SAINT MARKS SCHOOL,Dixie Elementary,SAN RAFAEL,39,32,0,7,0,82,0,18,0,PRIVATE,Non-religious,,,38.0066773,-122.5553937
6974414,SAINT RAPHAEL ELEMENTARY,San Rafael City Elementary,SAN RAFAEL,19,19,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,37.9743434,-122.5275056
6974448,SAN DOMENICO PRIMARY MIDDLE,Ross Valley Elementary,SAN ANSELMO,23,15,3,5,0,65,13,22,0,PRIVATE,Religious,Roman Catholic,,38.0164516,-122.5845909
6974398,ST. ANSELM SCHOOL,Ross Valley Elementary,SAN ANSELMO,19,19,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,37.9704045,-122.5630898
6974406,ST. ISABELLA,Dixie,SAN RAFAEL,16,16,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,38.00956840000001,-122.5547529
6970727,ST. PATRICK SCHOOL,Larkspur,LARKSPUR,26,25,0,0,1,96,0,0,4,PRIVATE,Religious,Roman Catholic,,37.9347208,-122.5365719
6974422,ST. RITA SCHOOL,Ross Valley,FAIRFAX,10,10,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,37.989799,-122.590331
6998298,INSTILLING GOODNESS ELEMENTARY,Ukiah Unified,UKIAH,15,12,1,2,0,80,7,13,0,PRIVATE,Religious,Other/Interdenominational,,39.1335936,-123.1646359
6967335,ST. MARY OF THE ANGELS,Ukiah Unified,UKIAH,24,23,0,0,1,96,0,0,4,PRIVATE,Religious,Roman Catholic,,39.1392669,-123.209335
6993794,THE WALDORF SCHOOL OF MENDOCINO COUNTY,Ukiah Unified,CALPELLA,24,5,7,12,0,21,29,50,0,PRIVATE,Non-religious,,,39.2348463,-123.2033619
6976286,UKIAH JUNIOR ACADEMY,Ukiah Unified,UKIAH,19,18,1,0,0,95,5,0,0,PRIVATE,Religious,Seventh-day Adventist,,39.107545,-123.199256
6902704,MERCED CHRISTIAN,Merced City Elementary,MERCED,13,12,0,1,0,92,0,8,0,PRIVATE,Religious,Not affiliated with any denomination,,37.3230607,-120.468039
6974604,OUR LADY OF FATIMA,Los Banos Unified,LOS BANOS,10,10,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,37.0537103,-120.854183
6974612,OUR LADY OF MERCY,Merced City Elementary,MERCED,32,31,0,1,0,97,0,3,0,PRIVATE,Religious,Roman Catholic,,37.3035339,-120.4580924
6907364,OUR LADY OF MIRACLES,Gustine Unified,GUSTINE,18,18,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,37.2554688,-121.0073959
6143515,PROVIDENCE CHRISTIAN SCHOOL,Merced City Elementary,MERCED,11,8,2,1,0,73,18,9,0,PRIVATE,Religious,Not affiliated with any denomination,,37.3321311,-120.4450714
7078819,ST. PAUL LUTHERAN SCHOOL,Merced County Office of Education,MERCED,10,10,0,0,0,100,0,0,0,PRIVATE,Religious,Lutheran,,37.31204,-120.443141
6974679,JUNIPERO SERRA SCHOOL,Carmel Unified School District,CARMEL,16,16,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,36.5426271,-121.9198353
6974687,MADONNA DEL SASSO,Salinas City Elementary,SALINAS,23,22,1,0,0,96,4,0,0,PRIVATE,Religious,Roman Catholic,,36.695841,-121.64564
6912240,MONTEREY BAY CHRISTIAN SCHOOL,Monterey Peninsula Unified School District,SEASIDE,10,9,0,1,0,90,0,10,0,PRIVATE,Religious,Pentecostal,,36.601991,-121.841727
6974711,SACRED HEART SCHOOL,Salinas City Elementary,SALINAS,29,29,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,36.6783266,-121.6594454
6974745,SALINAS CHRISTIAN SCHOOLS,Salinas City Elementary,SALINAS,21,21,0,0,0,100,0,0,0,PRIVATE,Religious,Pentecostal,,36.707729,-121.644146
6974760,SAN CARLOS ELEMENTARY,Monterey Peninsula Unified,MONTEREY,33,33,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,36.5957723,-121.8913834
6936744,SANTA CATALINA SCHOOL,Monterey Peninsula Unified,MONTEREY,24,18,5,1,0,75,21,4,0,PRIVATE,Religious,Roman Catholic,,36.592097,-121.868944
6921951,STEVENSON SCHOOL CARMEL CAMPUS,Carmel Unified,CARMEL,24,23,0,1,0,96,0,4,0,PRIVATE,Non-religious,,,36.5630713,-121.9232049
6202287,BLUE OAK SCHOOL,Napa County Office of Education,NAPA,12,11,1,0,0,92,8,0,0,PRIVATE,Non-religious,,,38.299009,-122.290262
7101660,FIRST CHRISTIAN SCHOOL OF NAPA,Napa Valley Unified,NAPA,18,18,0,0,0,100,0,0,0,PRIVATE,Religious,Not affiliated with any denomination,,38.29981799999999,-122.310444
6912216,KOLBE ACADEMY,Napa Valley Unified,NAPA,11,11,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,38.305176,-122.297821
6976203,PACIFIC UNION COLLEGE ELEMENTARY,Howell Mountain Elementary,ANGWIN,16,13,1,2,0,81,6,13,0,PRIVATE,Religious,Seventh-day Adventist,,38.5657542,-122.4401198
6976211,ST. APOLLINARIS ELEMENTARY,Napa Valley Unified,NAPA,45,45,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,38.3285923,-122.3117398
6976229,ST. HELENA CATHOLIC SCHOOL,St. Helena Unified District,ST. HELENA,11,11,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,38.5031069,-122.4697875
6956833,ST. HELENA MONTESSORI,Saint Helena Unified,ST. HELENA,20,16,2,2,0,80,10,10,0,PRIVATE,Religious,Roman Catholic,,38.5084609,-122.453019
6976237,ST. JOHN THE BAPTIST CATHOLIC,Napa Valley Unified,NAPA,17,14,3,0,0,82,18,0,0,PRIVATE,Religious,Roman Catholic,,38.3027842,-122.2877458
6976245,ST. JOHN'S LUTHERAN ELEMENTARY,Napa Valley Unified,NAPA,26,22,0,3,1,85,0,12,4,PRIVATE,Religious,Lutheran,,38.32112499999999,-122.320654
6936868,FOREST LAKE CHRISTIAN,Nevada County Office of Education,AUBURN,18,12,3,3,0,67,17,17,0,PRIVATE,Religious,Not affiliated with any denomination,,39.0215459,-121.0622111
6988315,MOUNT ST. MARY'S ACADEMY,Grass Valley Elementary,GRASS VALLEY,12,12,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,39.2145404,-121.0682429
6998942,ABIDING SAVIOR LUTHERAN SCHOOL,Saddleback Valley Unified,LAKE FOREST,36,24,12,0,0,67,33,0,0,PRIVATE,Religious,Lutheran,,33.6246247,-117.6947163
6144208,ACADEMY ON THE HILLS,Capistrano Unified,ALISO VIEJO,18,17,0,1,0,94,0,6,0,PRIVATE,Non-religious,,,33.5726609,-117.703403
7099377,ALISO VIEJO CHRISTIAN,Capistrano Unified,ALISO VIEJO,32,28,2,2,0,88,6,6,0,PRIVATE,Religious,Lutheran,,33.557638,-117.727314
7099419,ANAHEIM HILLS MONTESSORI,Orange Unified,ANAHEIM HILLS,18,18,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.8560308,-117.7721401
7096894,ANNELIESE SCHOOLS,Laguna Beach Unified,LAGUNA BEACH,18,10,6,2,0,56,33,11,0,PRIVATE,Non-religious,,,33.5141405,-117.7550106
7053655,ANNELIESE'S SCHOOL,Orange,LAGUNA BEACH,42,35,2,5,0,83,5,12,0,PRIVATE,Non-religious,,,33.5815066,-117.7603195
7053630,"ANNELIESE'S SCHOOLS, INC.",Laguna Beach Unified,LAGUNA BEACH,11,10,0,1,0,91,0,9,0,PRIVATE,Non-religious,,,33.5432641,-117.7766736
7066673,ARBORLAND MONTESSORI,Fullerton Elementary,FULLERTON,11,11,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.8661689,-117.9574521
6139372,ARBORLAND MONTESSORI-HUGHES CAMPUS,Fullerton Elementary,FULLERTON,17,17,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.8825607,-117.9633334
7015688,ARI GUIRAGOS MINASSIAN ARMENIAN,Garden Grove Unifid,SANTA ANA,14,12,2,0,0,86,14,0,0,PRIVATE,Religious,Pentecostal,,33.738426,-117.9384727
6911606,BETHANY CHRISTIAN ACADEMY,Westminster,WESTMINSTER,18,17,0,1,0,94,0,6,0,PRIVATE,Religious,Not affiliated with any denomination,,33.7667604,-118.0163179
6936991,BETHEL BAPTIST,Garden Grove Unified,SANTA ANA,20,20,0,0,0,100,0,0,0,PRIVATE,Religious,Baptist,,33.7358062,-117.9367576
6965016,BLESSED SACRAMENT CATHOLIC,Westminster,WESTMINSTER,42,40,0,2,0,95,0,5,0,PRIVATE,Religious,Roman Catholic,,33.75786040000001,-118.0005697
6900674,CALVARY CHAPEL CHRISTIAN SCHOOL OF CYPRE,cypress,CYPRESS,28,26,2,0,0,93,7,0,0,PRIVATE,Religious,Calvary Chapel,,33.8313706,-118.0421736
6991798,CALVARY CHAPEL HIGH MARANATHA CHRISTIAN,Santa Ana Unified,SANTA ANA,81,73,1,7,0,90,1,9,0,PRIVATE,Religious,Calvary Chapel,,33.6982094,-117.9085372
6202659,CALVARY CHAPEL PRIVATE SCHOOL PROGRAM,Santa Ana Unified,SANTA ANA,11,4,2,5,0,36,18,45,0,PRIVATE,Religious,Calvary Chapel,,33.70058300000001,-117.912706
6997431,CALVARY CHRISTIAN,Tustin Unified,SANTA ANA,56,53,0,3,0,95,0,5,0,PRIVATE,Religious,Not affiliated with any denomination,,33.754038,-117.8357252
6929707,CAPO BEACH CHRISTIAN SCHOOL,Capistrano Unified,CAPISTRANO BEACH,20,14,0,0,6,70,0,0,30,PRIVATE,Religious,Not affiliated with any denomination,,33.4644535,-117.675891
7091648,CARDEN ACADEMY OF BASIC EDUCATION,Saddleback Valley Unified,MISSION VIEJO,20,12,6,1,1,60,30,5,5,PRIVATE,Non-religious,,,33.6034277,-117.6738104
6921993,CARDEN CONSERVATORY,Ocean View,HUNTINGTON BEACH,11,11,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.7267219,-118.02908
6973259,"CARDEN HALL, INC",Newport Mesa Unified,NEWPORT BEACH,36,17,16,3,0,47,44,8,0,PRIVATE,Non-religious,,,33.631101,-117.937368
6965198,CHRIST CATHEDRAL ACADEMY,Orange Unified,GARDEN GROVE,41,41,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,33.7883795,-117.9008842
6203079,CHRIST LUTHERAN,Brea-Olinda Unified,BREA,19,19,0,0,0,100,0,0,0,PRIVATE,Religious,Lutheran,,33.916853,-117.909933
6965024,CHRIST LUTHERAN SCHOOL,Newport-Mesa Unified,COSTA MESA,29,28,1,0,0,97,3,0,0,PRIVATE,Religious,Lutheran,,33.652799,-117.9304668
7005705,COVENANT CHRISTIAN,Orange Unified,ORANGE,16,12,1,3,0,75,6,19,0,PRIVATE,Religious,Presbyterian,,33.8180305,-117.85138
6988224,CYPRESS MONTESSORI ACADEMY,Cypress,CYPRESS,27,27,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.8370987,-118.0470563
7098874,DISCOVERY DEPOT CHILD CARE CENTER,Placentia-Yorba Linda Unified,YORBA LINDA,20,19,1,0,0,95,5,0,0,PRIVATE,Religious,Not affiliated with any denomination,,33.9023714,-117.8399716
6999007,EASTSIDE CHRISTIAN,Fullerton Elementary,FULLERTON,14,14,0,0,0,100,0,0,0,PRIVATE,Religious,Not affiliated with any denomination,,33.866947,-117.9581775
7098411,EDGEWOOD PREPRIMARY ACADEMY,Tustin,TUSTIN,14,14,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.7431685,-117.8150713
6997738,FAIRMONT PRIVATE SCHOOL ANAHEIM HILLS CA,Anaheim City,ANAHEIM HILLS,60,51,6,3,0,85,10,5,0,PRIVATE,Non-religious,,,33.8584523,-117.8016644
6973374,FAIRMONT PRIVATE SCHOOLS - HISTORIC ANAHEIM CAMPUS,Anaheim City,ANAHEIM,51,45,4,2,0,88,8,4,0,PRIVATE,Non-religious,,,33.8304876,-117.9355832
6973341,"FAIRMONT PRIVATE SCHOOLS, NORTH TUSTIN CAMPUS",Tustin Unified,NORTH TUSTIN,53,50,0,3,0,94,0,6,0,PRIVATE,Non-religious,,,33.755462,-117.805529
6999015,FAR HORIZONS MONTESSORI SCHOOL,Orange Unified,ORANGE,22,22,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.7910102,-117.8669144
6138358,"FOOTHILL MONTESSORI SCHOOL, LLC",Tustin Unified,SANTA ANA,17,9,7,1,0,53,41,6,0,PRIVATE,Non-religious,,,33.75897,-117.806875
6203954,FOUNTAIN VALLEY MONTESSORI CENTER,Fountain Valley Elementary,FOUNTAIN VALLEY,25,23,1,1,0,92,4,4,0,PRIVATE,Non-religious,,,33.695605,-117.952327
6901763,FRIENDS CHRISTIAN SCHOOL,Placentia-Yorba Linda Unified,YORBA LINDA,66,52,9,5,0,79,14,8,0,PRIVATE,Religious,Evangelical,,33.9012335,-117.8421253
6201776,FULBRIGHT MONTESSORI ACADEMY,Saddleback Valley Unified,LAKE FOREST,14,12,2,0,0,86,14,0,0,PRIVATE,Non-religious,,,33.66618400000001,-117.67814
6136774,GRACE CHRISTIAN ACADEMY,Fullerton,FULLERTON,15,13,0,2,0,87,0,13,0,PRIVATE,Religious,Not affiliated with any denomination,,33.867501,-117.955911
6206213,GRACE CHRISTIAN SCHOOL,Saddleback Valley Unified School District,LAKE FOREST,34,24,0,10,0,71,0,29,0,PRIVATE,Religious,Other/Interdenominational,,33.6317071,-117.6767461
6977334,GRACE CHRISTIAN SCHOOL OF CYPRESS,Cypress Elementary,CYPRESS,34,29,0,5,0,85,0,15,0,PRIVATE,Religious,Not affiliated with any denomination,,33.81378,-118.05339
6204705,GRACE CLASSICAL ACADEMY,Capistrano Unified,LAGUNA NIGUEL,15,10,1,4,0,67,7,27,0,PRIVATE,Religious,Reformed,,33.5327613,-117.7005485
6921076,GRACE LUTHERAN SCHOOL,Ocean View,HUNTINGTON BEACH,21,14,3,4,0,67,14,19,0,PRIVATE,Religious,Lutheran,,33.7361829,-118.03846
6146435,GREAT FOUNDATIONS MONTESSORI,Irvine Unified,IRVINE,24,23,0,1,0,96,0,4,0,PRIVATE,Non-religious,,,33.7005054,-117.7411831
7099658,HEART CHRISTIAN PREPARATORY ACADEMY,Capistrano Unified,SAN JUAN CAPISTRANO,36,21,0,15,0,58,0,42,0,PRIVATE,Religious,Not affiliated with any denomination,,33.4940828,-117.6741267
6937163,HEBREW ACADEMY,Westminster,HUNTINGTON BEACH,33,24,2,6,1,73,6,18,3,PRIVATE,Religious,Jewish,,33.7529772,-118.0194396
6915474,HEIGHTS CHRISTIAN SCHOOL BREA FRIENDS,Brea-Olinda Unified,BREA,45,43,0,2,0,96,0,4,0,PRIVATE,Religious,Not affiliated with any denomination,,33.917529,-117.875049
6929731,HEPHATHA LUTHERAN SCHOOL,Orange Unified,ANAHEIM,21,20,1,0,0,95,5,0,0,PRIVATE,Religious,Lutheran,,33.8517638,-117.7833581
6136642,HERITAGE CHRISTIAN SCHOOL,Saddleback Valley Unified,LAKE FOREST,16,16,0,0,0,100,0,0,0,PRIVATE,Religious,Not affiliated with any denomination,,33.6287234,-117.7006995
7084965,HERITAGE MONTESSORI SCHOOL,Ocean View,HUNTINGTON BEACH,33,31,0,2,0,94,0,6,0,PRIVATE,Non-religious,,,33.7315029,-118.007232
6988257,HERITAGE OAK PRIVATE ELEMENTARY,Placentia-Yorba Linda Unified,YORBA LINDA,85,68,13,4,0,80,15,5,0,PRIVATE,Religious,Not affiliated with any denomination,,33.9023312,-117.8370938
7103179,HILLSIDE MONTESSORI SCHOOL,saddleback school district,SILVERADO,11,11,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.672974,-117.623272
6965032,HOLY FAMILY ELEMENTARY,Orange Unified,ORANGE,44,44,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,33.7801537,-117.853419
6915532,HUNTINGTON CHRISTIAN,Huntington Beach City Elementary,HUNTINGTON BEACH,45,32,2,11,0,71,4,24,0,PRIVATE,Religious,Other/Interdenominational,,33.6607631,-117.9590966
6206346,HUNTINGTON VALLEY PRESCHOOL AND KINDERGARTEN,Fountain Valley Elementary,FOUNTAIN VALLEY,14,12,1,0,1,86,7,0,7,PRIVATE,Religious,Baptist,,33.7098487,-117.9581894
6999999,INDEPENDENCE CHRISTIAN SCHOOL,Anaheim,ANAHEIM,24,21,0,3,0,88,0,13,0,PRIVATE,Religious,Not affiliated with any denomination,,33.860268,-117.810574
6987424,INTERNATIONAL CHRISTIAN MONTESSORI ACADE,Orange Unified,ORANGE,12,11,1,0,0,92,8,0,0,PRIVATE,Religious,Not affiliated with any denomination,,33.7992723,-117.8371272
6136741,INTERNATIONAL CHRISTIAN MONTESSORI ACADEMY OF COSTA MESA,Newport Mesa Unified School District,COSTA MESA,20,15,5,0,0,75,25,0,0,PRIVATE,Religious,Not affiliated with any denomination,,33.6783854,-117.9093621
7096597,INTERNATIONAL CHRISTIAN MONTESSORI SCHOOL OF NEWPORT,Newport Mesa,COSTA MESA,26,24,2,0,0,92,8,0,0,PRIVATE,Religious,Not affiliated with any denomination,,33.6565489,-117.8880873
6983407,IVY CREST MONTESSORI PRIVATE SCHOOL,Fullerton Elementary,FULLERTON,20,20,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.874631,-117.895047
7085822,JENNY HART EARLY EDUCATION CENTER,Irvine Unified School School District,IRVINE,18,10,7,0,1,56,39,0,6,PRIVATE,Religious,Presbyterian,,33.6772585,-117.8058562
7021439,KEYSTONE ACADEMY,Anaheim City,LOS ALAMITOS,10,7,1,2,0,70,10,20,0,PRIVATE,Religious,Not affiliated with any denomination,,33.826998,-117.97018
6146476,KOGUMA YOUCHIEN,irvine unified school district,IRVINE,16,0,16,0,0,0,100,0,0,PRIVATE,Non-religious,,,33.6730451,-117.798321
6965057,LA PURISIMA CATHOLIC SCHOOL,Orange Unified School District,ORANGE,19,19,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,33.7919774,-117.805276
7087729,LAGUNA NIGUEL MONTESSORI CENTER,Capistrano Unified School District,LAGUNA NIGUEL,62,58,4,0,0,94,6,0,0,PRIVATE,Non-religious,,,33.5550903,-117.6991084
6911564,LAKE FOREST MONTESSORI SCHOOL,Saddleback Valley Unified,LAKE FOREST,22,22,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.6491559,-117.68784
7081284,LEPORT SCHOOLS - HUNTINGTON HARBOR,Ocean View,HUNTINGTON BEACH,19,6,13,0,0,32,68,0,0,PRIVATE,Non-religious,,,33.728335,-118.0443361
6132476,"LEPORT SCHOOLS, IRVINE SPECTRUM",Irvine Unified,IRVINE,21,17,4,0,0,81,19,0,0,PRIVATE,Non-religious,,,33.6476314,-117.7341914
6973572,LIBERTY CHRISTIAN SCHOOL,Ocean View,HUNTINGTON BEACH,13,8,4,1,0,62,31,8,0,PRIVATE,Religious,Baptist,,33.7160988,-117.9950295
7053598,LYCEE INTERNATIONAL DE LOS ANGELES - OC,Orange Unified,SANTA ANA,16,15,0,1,0,94,0,6,0,PRIVATE,Non-religious,,,33.7726232,-117.83519
6146542,MARBELLA MONTESSORI,Capistrano Unified School District,SAN JUAN CAPISTRANO,14,9,0,5,0,64,0,36,0,PRIVATE,Non-religious,,,33.5079835,-117.6586479
6144018,MARGUERITE CHRISTIAN SCHOOL - DBA- -ALSO KNOW AS MISSION VEIJO CHRISTIAN SCHOOL,Capistrano Unified,MISSION VIEJO,12,11,0,1,0,92,0,8,0,PRIVATE,Religious,Church of Christ,,33.573718,-117.657097
7098833,MARINA VIEW PRESCHOOL AND KINDERGARTEN,Capistrano Unified School District,LAGUNA NIGUEL,10,10,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.522853,-117.6885736
7038631,MARINERS CHRISTIAN,Santa Ana,COSTA MESA,75,62,2,6,5,83,3,8,7,PRIVATE,Religious,Evangelical,,33.675688,-117.876893
6901714,MCDOWELL SCHOOL CHILDREN'S CHOICE,Capistrano,LAGUNA NIGUEL,12,12,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.541124,-117.6916411
6133615,MINARET ACADEMY,Placentia-Yorba Linda Unified,ANAHEIM,26,21,5,0,0,81,19,0,0,PRIVATE,Religious,Islamic,,33.8517896,-117.8887338
6965065,MISSION BASILICA SCHOOL,Capistrano Unified,SAN JUAN CAPISTRANO,19,19,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,33.5035562,-117.6627093
6910137,MISSION HILLS CHRISTIAN SCHOOL,Capistrano Unified,RANCHO SANTA MARGARITA,21,13,3,5,0,62,14,24,0,PRIVATE,Religious,Not affiliated with any denomination,,33.6350475,-117.6139276
6203772,MISSION LUTHERAN SCHOOL,Capistrano Unified,LAGUNA NIGUEL,23,13,1,9,0,57,4,39,0,PRIVATE,Religious,Lutheran,,33.5500571,-117.7041736
7084379,MISSION VIEJO CHRISTIAN PRESCHOOL-KINDERGARTEN,Saddleback Valley Unified,MISSION VIEJO,30,26,1,3,0,87,3,10,0,PRIVATE,Religious,Evangelical,,33.6049468,-117.6693771
6133201,MONARCH BAY MONTESSORI ACADEMY,Capistrano Unified,DANA POINT,20,10,6,4,0,50,30,20,0,PRIVATE,Non-religious,,,33.4861722,-117.7265307
6139943,MONTESSORI AT THE PARK,capistrano,RANCHO SANTA MARGARITA,11,9,0,2,0,82,0,18,0,PRIVATE,Non-religious,,,33.646665,-117.593416
7002447,MONTESSORI EDUCATION CENTER,Anaheim City,ANAHEIM,10,10,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.828501,-117.938906
6993752,"MONTESSORI GREENHOUSE SCHOOLS, LLC",Garden Grove Unified,GARDEN GROVE,24,23,0,1,0,96,0,4,0,PRIVATE,Non-religious,,,33.7852625,-118.0317279
6973671,MONTESSORI LEARNING CENTER,Anaheim,ANAHEIM,11,11,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.8374317,-117.9209085
6962986,MONTESSORI OF BREA INC.,Brea-Olinda Unified,BREA,24,24,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.910555,-117.907274
6202873,MONTESSORI OF LADERA RANCH,Capistrano Unified,LADERA RANCH,46,46,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.5542355,-117.6293987
7078629,MONTESSORI ON THE LAKE,Saddleback Valley Unified,LAKE FOREST,28,27,0,1,0,96,0,4,0,PRIVATE,Non-religious,,,33.6301438,-117.7048333
6139414,MY FIRST MONTESSORI PRESCHOOL,Huntington Beach City Elementary,HUNTINGTON BEACH,28,9,19,0,0,32,68,0,0,PRIVATE,Non-religious,,,33.6848499,-117.9539376
7104722,"NEW HORIZON SCHOOL, IRVINE",Irvine Unified School District,IRVINE,27,16,11,0,0,59,41,0,0,PRIVATE,Religious,Islamic,,33.69705,-117.766251
6915581,NEWPORT CHRISTIAN SCHOOL,Newport-Mesa Unified,NEWPORT BEACH,15,9,3,3,0,60,20,20,0,PRIVATE,Religious,Baptist,,33.63920239999999,-117.8678255
6973515,NEWPORT MONTESSORI,Newport-Mesa Unified,NEWPORT BEACH,18,18,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.6573573,-117.8747689
7094188,NORTHWOOD MONTESSORI SCHOOL OF IRVINE,Irvine Unified,IRVINE,43,39,4,0,0,91,9,0,0,PRIVATE,Non-religious,,,33.7254237,-117.7524663
6915565,OAKRIDGE PRIVATE,Orange Unified,ORANGE,28,22,3,3,0,79,11,11,0,PRIVATE,Non-religious,,,33.8108145,-117.7987616
6997001,ORANGE COUNTY CHRISTIAN SCHOOL,Savanna Elementary,ANAHEIM,14,14,0,0,0,100,0,0,0,PRIVATE,Religious,Church of Christ,,33.8232456,-118.0026847
6965073,OUR LADY OF FATIMA PARISH SCHOOL,Capistrano Unified,SAN CLEMENTE,38,24,12,1,1,63,32,3,3,PRIVATE,Religious,Roman Catholic,,33.42972200000001,-117.60883
6965081,OUR LADY OF GUADALUPE ELEMENTARY,La Habra City Elementary,LA HABRA,10,10,0,0,0,100,0,0,0,PRIVATE,Religious,Roman Catholic,,33.9298209,-117.956442
6965107,OUR LADY QUEEN OF ANGELS,Newport-Mesa Unified,NEWPORT BEACH,53,48,3,2,0,91,6,4,0,PRIVATE,Religious,Roman Catholic,,33.6317803,-117.8766744
7025448,OUR SAVIOR'S LUTHERAN ELEMENTARY,Capistrano Unified,SAN CLEMENTE,29,21,4,4,0,72,14,14,0,PRIVATE,Religious,Lutheran,,33.4153016,-117.5979299
6993927,PAGE PRIVATE-GARDEN GROVE,Garden Grove Unified,GARDEN GROVE,12,12,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.7871068,-117.9196986
6146583,PALISADES UNITED METHODIST PRESCHOOL KINDERGARTEN,Capistrano Unified,CAPISTRANO BEACH,16,3,13,0,0,19,81,0,0,PRIVATE,Religious,Not affiliated with any denomination,,33.4552642,-117.6581178
7104375,PILLARS ACADEMY,Saddleback Valley Unified,MISSION VIEJO,18,9,7,2,0,50,39,11,0,PRIVATE,Religious,Islamic,,33.620633,-117.6758
6965123,PRINCE OF PEACE LUTHERAN,Anaheim City School District,ANAHEIM,20,19,1,0,0,95,5,0,0,PRIVATE,Religious,Lutheran,,33.8186103,-117.9315982
7091515,R. S. M. MONTESSORI ELEMENTARY,Capistrano Unified,RANCHO SANTA MARGARITA,21,21,0,0,0,100,0,0,0,PRIVATE,Non-religious,,,33.6346854,-117.6048192
